Regione;Provincia;Comune;Codice Sito;Nome Sito;LONG;LAT;Data;Ostreopsis cf. ovata cell/l;Ostreopsis cf. ovata cell/ g fw;Istatcode;Seaname
Molise;Campobasso;Termoli;OSTR2;Cala Sveva;14.995017;42.005648;2021-05-27;0;0;070078;Adriatic Sea
Molise;Campobasso;Termoli;OSTR2;Cala Sveva;14.995017;42.005648;2021-06-08;0;0;070078;Adriatic Sea
Molise;Campobasso;Termoli;OSTR2;Cala Sveva;14.995017;42.005648;2021-06-25;0;0;070078;Adriatic Sea
Molise;Campobasso;Termoli;OSTR2;Cala Sveva;14.995017;42.005648;2021-07-08;0;0;070078;Adriatic Sea
Molise;Campobasso;Termoli;OSTR2;Cala Sveva;14.995017;42.005648;2021-07-21;0;0;070078;Adriatic Sea
Molise;Campobasso;Termoli;OSTR2;Cala Sveva;14.995017;42.005648;2021-08-23;0;0;070078;Adriatic Sea
Molise;Campobasso;Montenero di Bisaccia;OSTR3;Marina di Montenero ;14.790437;42.066865;2021-05-20;0;0;070046;Adriatic Sea
Molise;Campobasso;Montenero di Bisaccia;OSTR3;Marina di Montenero ;14.790437;42.066865;2021-06-25;0;0;070046;Adriatic Sea
Molise;Campobasso;Montenero di Bisaccia;OSTR3;Marina di Montenero ;14.790437;42.066865;2021-07-08;0;0;070046;Adriatic Sea
Molise;Campobasso;Montenero di Bisaccia;OSTR3;Marina di Montenero ;14.790437;42.066865;2021-07-21;0;0;070046;Adriatic Sea
Molise;Campobasso;Montenero di Bisaccia;OSTR3;Marina di Montenero ;14.790437;42.066865;2021-08-23;0;0;070046;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;41.97972222222222;2021-06-17;0;;071027;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2021-06-24;0;;071026;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2021-07-13;0;;071026;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2021-07-22;80;;071026;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2021-08-10;7800;;071026;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2021-08-24;8000;;071026;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2021-09-07;320;;071026;Adriatic Sea
Puglia;Foggia;Isole Tremiti;IT016071026001 ;Isola S.Domino ristorante Il Pirata;15.496762;42.121216;2021-09-21;560;;071026;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2021-06-09;0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2021-06-16;0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2021-07-02;0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2021-07-27;0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2021-08-09;0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2021-08-20;0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2021-09-09;0;;071059;Adriatic Sea
Puglia;Foggia;Vico Del Gargano;IT016071059001 ;loc.Pietra nera 30 mt dx canale;15.934293;41.935;2021-09-23;0;;071059;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2021-06-10;0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2021-06-28;0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2021-07-12;0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2021-07-20;0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2021-08-10;0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2021-08-23;9600;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2021-09-02;0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060051 ;porto di Vieste 100 mt dx;16.178466;41.88814;2021-09-29;0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2021-06-14;0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2021-06-28;0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2021-07-12;0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2021-07-20;0;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2021-08-10;800;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2021-08-23;320;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2021-09-02;40;;071060;Adriatic Sea
Puglia;Foggia;Vieste;IT016071060012 ;spiagga Pugnochiuso;16.188443;41.78474;2021-09-23;0;;071060;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2021-06-14;0;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2021-06-28;0;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2021-07-12;0;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2021-07-20;0;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2021-08-10;40;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2021-08-23;1200;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2021-09-02;0;;071031;Adriatic Sea
Puglia;Foggia;Mattinata;IT016071031001 ;spiaggia Baia delle Zagare;16.146875;41.748297;2021-09-23;0;;071031;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2021-06-03;0;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2021-06-16;0;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2021-07-02;120;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2021-07-16;720;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2021-08-02;37052;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2021-08-16;160;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2021-09-03;0;;110003;Adriatic Sea
Puglia;Barletta-Andria-Trani;Bisceglie;IT016110003007 ;500 mt sud fogna citt.na Bisceglie;16.526503;41.24056;2021-09-16;0;;110003;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala (BA);16.614103;41.20016;2021-06-03;0;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala (BA);16.614103;41.20016;2021-06-16;160;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala (BA);16.614103;41.20016;2021-07-02;600;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala (BA);16.614103;41.20016;2021-07-16;960;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala (BA);16.614103;41.20016;2021-08-02;15227;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala (BA);16.614103;41.20016;2021-08-16;83320;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala (BA);16.614103;41.20016;2021-09-03;3300;;072029;Adriatic Sea
Puglia;Bari ;Molfetta;IT016072029002 ;Molfetta 1a Cala (BA);16.614103;41.20016;2021-09-16;5834;;072029;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2021-06-03;115;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2021-06-16;80;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2021-07-02;22525;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2021-07-16;23590;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2021-08-02;27320;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2021-08-16;31245;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2021-09-03;480;;072022;Adriatic Sea
Puglia;Bari ;Giovinazzo;IT016072022010 ;Hotel Riva del sole;16.717113;41.17308;2021-09-16;300;;072022;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2021-06-03;0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2021-06-16;40;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2021-07-02;1400;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2021-07-16;16111;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2021-08-02;24990;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2021-08-16;23811;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2021-09-03;5975;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006001 ;200 mt sud Lido Lucciola;16.733153;41.16972;2021-09-16;1160;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2021-06-04;0;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2021-06-16;40;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2021-07-02;680;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2021-07-16;38274;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2021-08-02;1280;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2021-08-16;520;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2021-09-03;120;;072006;Adriatic Sea
Puglia;Bari ;Bari;IT016072006012 ;Lido Trullo;16.937413;41.10748;2021-09-16;240;;072006;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2021-06-04;0;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2021-06-16;0;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2021-07-02;0;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2021-07-16;200;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2021-08-02;720;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2021-08-16;19484;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2021-09-03;13640;;072028;Adriatic Sea
Puglia;Bari ;Mola Di Bari;IT016072028010 ;ditta IOM  ex Sansolive;17.129323;41.04387;2021-09-16;8900;;072028;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2021-06-04;0;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2021-06-16;0;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2021-07-02;40;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2021-07-16;240;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2021-08-02;160;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2021-08-16;600;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2021-09-03;120;;072030;Adriatic Sea
Puglia;Bari ;Monopoli;IT016072030006 ;Castello S.Stefano;17.333273;40.92989;2021-09-16;0;;072030;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2021-06-11;0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2021-06-30;0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2021-07-15;119;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2021-07-28;27764;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2021-08-10;1172;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2021-08-26;119;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2021-09-13;0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007006;La Forcatella prima casa bianca;17.445223;40.85434;2021-09-22;918;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2021-06-11;0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2021-06-30;0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2021-07-15;28123;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2021-07-28;19844;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2021-08-10;80;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2021-08-26;0;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2021-09-13;240;;074007;Adriatic Sea
Puglia;Brindisi;Fasano;IT016074007009;Torre Canne di fronte al faro;17.471053;40.84128;2021-09-22;717;;074007;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2021-06-11;0;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2021-06-30;0;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2021-07-15;2915;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2021-07-28;195;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2021-08-10;1195;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2021-08-26;0;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2021-09-13;0;;074001;Adriatic Sea
Puglia;Brindisi;Brindisi;IT016074001001;Apani Lido S.Vincenzo;17.827763;40.69558;2021-09-22;39;;074001;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2021-06-01;0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2021-06-23;0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2021-07-08;0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2021-07-26;0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2021-08-05;40;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2021-08-19;0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2021-09-01;0;;075035;Adriatic Sea
Puglia;Lecce;Lecce;IT016075035014;San Cataldo-vicino al Faro;18.305273;40.3928;2021-09-20;0;;075035;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2021-06-01;0;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2021-06-23;40;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2021-07-08;27036;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2021-07-26;2840;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2021-08-05;480;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2021-08-19;1480;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2021-09-01;40;;075057;Adriatic Sea
Puglia;Lecce;Otranto;IT016075057019 ;porto Badisco-scalo di Enea;18.484523;40.07948;2021-09-20;0;;075057;Adriatic Sea
Veneto;Venezia;Jesolo;10245.0;1° pennello da Torre Marzotto in direzione Cortellazzo;12.584919;45.478909;2021-07-15;<20;0;027019;Adriatic Sea
Veneto;Venezia;Jesolo;10245.0;1° pennello da Torre Marzotto in direzione Cortellazzo;12.584919;45.478909;2021-08-19;<20;0;027019;Adriatic Sea
Veneto;Venezia;Jesolo;10245.0;1° pennello da Torre Marzotto in direzione Cortellazzo;12.584919;45.478909;2021-09-14;<20;0;027019;Adriatic Sea
Veneto;Venezia;Jesolo;10245.0;1° pennello da Torre Marzotto in direzione Cortellazzo;12.584919;45.478909;2020-10-07;<20;0;027019;Adriatic Sea
Veneto;Venezia;Cavallino Treporti;10405.0;Punta Sabbioni, diga bocca di porto di Venezia, lato spiaggia;12.435011;45.423431;2021-07-15;<20;0;027042;Adriatic Sea
Veneto;Venezia;Cavallino Treporti;10405.0;Punta Sabbioni, diga bocca di porto di Venezia, lato spiaggia;12.435011;45.423431;2021-08-19;<20;0;027042;Adriatic Sea
Veneto;Venezia;Cavallino Treporti;10405.0;Punta Sabbioni, diga bocca di porto di Venezia, lato spiaggia;12.435011;45.423431;2021-09-14;<20;0;027042;Adriatic Sea
Veneto;Venezia;Cavallino Treporti;10405.0;Punta Sabbioni, diga bocca di porto di Venezia, lato spiaggia;12.435011;45.423431;2020-10-07;<20;0;027042;Adriatic Sea
Veneto;Venezia;Chioggia;10645.0;Isola Verde;12.324;45.175;2021-07-12;<20;0;027008;Adriatic Sea
Veneto;Venezia;Chioggia;10645.0;Isola Verde;12.324;45.175;2021-09-15;<20;0;027008;Adriatic Sea
Veneto;Venezia;Chioggia;10645.0;Isola Verde;12.324;45.175;2021-09-15;<20;0;027008;Adriatic Sea
Veneto;Venezia;Chioggia;10645.0;Isola Verde;12.324;45.175;2020-10-07;<20;0;027008;Adriatic Sea
Veneto;Rovigo ;Rosolina ;10725.0;Albarella, diga Po di Levante;12.361446;45.075652;2021-07-12;<20;0;029052;Adriatic Sea
Veneto;Rovigo ;Rosolina ;10725.0;Albarella, diga Po di Levante;12.361446;45.075652;2021-09-15;<20;0;029052;Adriatic Sea
Veneto;Rovigo ;Rosolina ;10725.0;Albarella, diga Po di Levante;12.361446;45.075652;2021-09-15;<20;0;029052;Adriatic Sea
Veneto;Rovigo ;Rosolina ;10725.0;Albarella, diga Po di Levante;12.361446;45.075652;2020-10-07;<20;0;029052;Adriatic Sea
Calabria;Reggio Calabria;Scilla;RC3V;Costa viola;15.685181;38.247706;2021-06-30;0;0;080096;Ionian Sea
Calabria;Reggio Calabria;Scilla;RC3V;Costa viola;15.685181;38.247706;2021-07-27;700;499;080096;Ionian Sea
Calabria;Reggio Calabria;Scilla;RC3V;Costa viola;15.685181;38.247706;2021-08-24;40;237;080096;Ionian Sea
Calabria;Reggio Calabria;Scilla;RC3V;Costa viola;15.685181;38.247706;2021-09-14;0;19;080096;Ionian Sea
Calabria;Reggio Calabria;Africo Bianco;RC1B;Capo Bruzzano;16.14405;38.03161111;2021-06-28;20;47;080009;Ionian Sea
Calabria;Reggio Calabria;Africo Bianco;RC1B;Capo Bruzzano;16.14405;38.03161111;2021-07-26;540;92;080009;Ionian Sea
Calabria;Reggio Calabria;Africo Bianco;RC1B;Capo Bruzzano;16.14405;38.03161111;2021-08-23;20;19;080009;Ionian Sea
Calabria;Reggio Calabria;Africo Bianco;RC1B;Capo Bruzzano;16.14405;38.03161111;2021-09-13;0;0;080009;Ionian Sea
Calabria;Reggio Calabria;Motta San Giovanni;RC2L;Lazzaro;15.670122;37.96408611;2021-06-28;0;0;080054;Ionian Sea
Calabria;Reggio Calabria;Motta San Giovanni;RC2L;Lazzaro;15.670122;37.96408611;2021-07-26;0;23;080054;Ionian Sea
Calabria;Reggio Calabria;Motta San Giovanni;RC2L;Lazzaro;15.670122;37.96408611;2021-08-23;60;222;080054;Ionian Sea
Calabria;Reggio Calabria;Motta San Giovanni;RC2L;Lazzaro;15.670122;37.96408611;2021-09-13;0;9;080054;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ01VIP ;Copanello  Lido Guglielmo c/o discoteca VIP ;16.569556;38.76477778;2021-05-07;200;74;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ01VIP ;Copanello  Lido Guglielmo c/o discoteca VIP ;16.569556;38.76477778;2021-07-26;0;9;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ01VIP ;Copanello  Lido Guglielmo c/o discoteca VIP ;16.569556;38.76477778;2021-12-08;40;322;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ01VIP ;Copanello  Lido Guglielmo c/o discoteca VIP ;16.569556;38.76477778;2021-08-26;80;196;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ06CAB ;Caminia c/o Lido La Cabana ;16.564556;38.75116667;2021-05-07;80;66;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ06CAB ;Caminia c/o Lido La Cabana ;16.564556;38.75116667;2021-07-26;2000;2130;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ06CAB ;Caminia c/o Lido La Cabana ;16.564556;38.75116667;2021-12-08;1440;3032;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ06CAB ;Caminia c/o Lido La Cabana ;16.564556;38.75116667;2021-08-26;40;153;079143;Ionian Sea
Calabria;Catanzaro;Soverato ;CZ08 SOV;c/o Lido S.Domenico;16.91147222222222;39.165;2021-05-07;0;9;101022;Ionian Sea
Calabria;Catanzaro;Soverato ;CZ08 SOV;c/o Lido S.Domenico;16.91147222222222;39.165;2021-07-26;760;831;101022;Ionian Sea
Calabria;Catanzaro;Soverato ;CZ08 SOV;c/o Lido S.Domenico;16.91147222222222;39.165;2021-12-08;28;272;101022;Ionian Sea
Calabria;Catanzaro;Soverato ;CZ08 SOV;c/o Lido S.Domenico;16.91147222222222;39.165;2021-08-26;40;89;101022;Ionian Sea
Calabria;Catanzaro;Melissa;KR-A;Torre Melissa (Lido Cavallaro);17.110255555555558;39.30357222222222;2021-07-13;960;/;101014;Ionian Sea
Calabria;Crotone;Melissa;KR-A;Torre Melissa (Lido Cavallaro);17.110255555555558;39.30357222222222;2021-07-26;1440;/;101014;Ionian Sea
Calabria;Crotone;Melissa;KR-A;Torre Melissa (Lido Cavallaro);17.110255555555558;39.30357222222222;2021-08-12;640;/;101014;Ionian Sea
Calabria;Crotone;Melissa;KR-A;Torre Melissa (Lido Cavallaro);17.110255555555558;39.30357222222222;2021-08-19;200;/;101014;Ionian Sea
Calabria;Crotone;Crotone;KR-B;Crotone (Lido Tricoli);17.13298888888889;39.07585277777778;2021-07-13;21813;/;101010;Ionian Sea
