Regione;Provincia;Comune;Codice Sito;Nome Sito;LONG;LAT;Year;Data;Ostreopsis cf. ovata cell/l;Ostreopsis cf. ovata cell/ g fw;Istatcode;Seaname
Toscana;Massa e Carrara;Massa;OST-MS3 ; Marina di Massa centro;37.2543;44.0067508926327;2019;2019-07-02;2800.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS3 ; Marina di Massa centro;37.2543;44.0067508926327;2019;2019-07-17;6000.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS3 ; Marina di Massa centro;37.2543;44.0067508926327;2019;2019-07-31;440.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS3 ; Marina di Massa centro;37.2543;44.0067508926327;2019;2019-08-05;13680.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS3 ; Marina di Massa centro;37.2543;44.0067508926327;2019;2019-08-19;1360.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS3 ; Marina di Massa centro;37.2543;44.0067508926327;2019;2019-08-26;4320.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS3 ; Marina di Massa centro;37.2543;44.0067508926327;2019;2019-09-04;80.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS5;Campeggi ovest;37.2543;44.0278624574866;2019;2019-06-19;0.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS5;Campeggi ovest;37.2543;44.0278624574866;2019;2019-07-02;7800.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS5;Campeggi ovest;37.2543;44.0278624574866;2019;2019-07-17;0.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS5;Campeggi ovest;37.2543;44.0278624574866;2019;2019-07-31;40.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS5;Campeggi ovest;37.2543;44.0278624574866;2019;2019-08-05;9280.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS5;Campeggi ovest;37.2543;44.0278624574866;2019;2019-08-19;0.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS5;Campeggi ovest;37.2543;44.0278624574866;2019;2019-08-26;800.0;;075057;Adriatic Sea
Toscana;Massa e Carrara;Massa;OST-MS5;Campeggi ovest;37.2543;44.0278624574866;2019;2019-09-04;13240.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI1 ;Marina di Pisa - Via Crosio;37.2543;43.6761984939057;2019;2019-06-14;1400.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI1 ;Marina di Pisa - Via Crosio;37.2543;43.6761984939057;2019;2019-07-09;320.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI1 ;Marina di Pisa - Via Crosio;37.2543;43.6761984939057;2019;2019-07-19;80.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI1 ;Marina di Pisa - Via Crosio;37.2543;43.6761984939057;2019;2019-07-31;0.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI1 ;Marina di Pisa - Via Crosio;37.2543;43.6761984939057;2019;2019-08-12;0.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI1 ;Marina di Pisa - Via Crosio;37.2543;43.6761984939057;2019;2019-08-23;320.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI1 ;Marina di Pisa - Via Crosio;37.2543;43.6761984939057;2019;2019-09-02;40.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI1 ;Marina di Pisa - Via Crosio;37.2543;43.6761984939057;2019;2019-09-09;160.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI2 ;Marina di Pisa - Via Repubblica pisana;37.2543;43.6667490089694;2019;2019-06-14;0.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI2 ;Marina di Pisa - Via Repubblica pisana;37.2543;43.6667490089694;2019;2019-07-09;1200.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI2 ;Marina di Pisa - Via Repubblica pisana;37.2543;43.6667490089694;2019;2019-07-19;200.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI2 ;Marina di Pisa - Via Repubblica pisana;37.2543;43.6667490089694;2019;2019-07-31;120.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI2 ;Marina di Pisa - Via Repubblica pisana;37.2543;43.6667490089694;2019;2019-08-12;9880.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI2 ;Marina di Pisa - Via Repubblica pisana;37.2543;43.6667490089694;2019;2019-08-23;3640.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI2 ;Marina di Pisa - Via Repubblica pisana;37.2543;43.6667490089694;2019;2019-09-02;2200.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI2 ;Marina di Pisa - Via Repubblica pisana;37.2543;43.6667490089694;2019;2019-09-09;160.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI3;Marina di Pisa  Sud;37.2543;43.6495248791336;2019;2019-06-14;0.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI3;Marina di Pisa  Sud;37.2543;43.6495248791336;2019;2019-07-09;1680.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI3;Marina di Pisa  Sud;37.2543;43.6495248791336;2019;2019-07-19;240.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI3;Marina di Pisa  Sud;37.2543;43.6495248791336;2019;2019-07-31;0.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI3;Marina di Pisa  Sud;37.2543;43.6495248791336;2019;2019-08-12;80.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI3;Marina di Pisa  Sud;37.2543;43.6495248791336;2019;2019-08-23;1280.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI3;Marina di Pisa  Sud;37.2543;43.6495248791336;2019;2019-09-02;2640.0;;075057;Adriatic Sea
Toscana;Pisa;Pisa;OST-PI3;Marina di Pisa  Sud;37.2543;43.6495248791336;2019;2019-09-09;40.0;;075057;Adriatic Sea
Toscana;Livorno;Livorno;OST-LI6 ;Quercianella ;37.2543;43.4575889850799;2019;2019-06-20;0.0;;075057;Adriatic Sea
Toscana;Livorno;Livorno;OST-LI6 ;Quercianella ;37.2543;43.4575889850799;2019;2019-07-08;760.0;;075057;Adriatic Sea
Toscana;Livorno;Livorno;OST-LI6 ;Quercianella ;37.2543;43.4575889850799;2019;2019-07-18;12680.0;;075057;Adriatic Sea
Toscana;Livorno;Livorno;OST-LI6 ;Quercianella ;37.2543;43.4575889850799;2019;2019-08-05;0.0;;075057;Adriatic Sea
Toscana;Livorno;Livorno;OST-LI6 ;Quercianella ;37.2543;43.4575889850799;2019;2019-08-19;3040.0;;075057;Adriatic Sea
Toscana;Livorno;Livorno;OST-LI6 ;Quercianella ;37.2543;43.4575889850799;2019;2019-08-26;320.0;;075057;Adriatic Sea
Toscana;Livorno;Livorno;OST-LI6 ;Quercianella ;37.2543;43.4575889850799;2019;2019-09-16;120.0;;075057;Adriatic Sea
Veneto;Venezia;Cavallino Treporti;10405;Punta Sabbioni, diga bocca di porto di Venezia, lato spiaggia;37.2543;45.423431;2019;2019-07-25;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Cavallino Treporti;10405;Punta Sabbioni, diga bocca di porto di Venezia, lato spiaggia;37.2543;45.423431;2019;2019-08-19;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Cavallino Treporti;10405;Punta Sabbioni, diga bocca di porto di Venezia, lato spiaggia;37.2543;45.423431;2019;2019-09-17;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Cavallino Treporti;10405;Punta Sabbioni, diga bocca di porto di Venezia, lato spiaggia;37.2543;45.423431;2019;2019-10-01;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Chioggia;10645;Isola Verde;37.2543;45.175;2019;2019-07-23;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Chioggia;10645;Isola Verde;37.2543;45.175;2019;2019-08-20;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Chioggia;10645;Isola Verde;37.2543;45.175;2019;2019-09-16;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Chioggia;10645;Isola Verde;37.2543;45.175;2019;2019-10-10;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Jesolo;10245;1° pennello da Torre Marzotto in direzione Cortellazzo;37.2543;45.478909;2019;2019-07-25;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Jesolo;10245;1° pennello da Torre Marzotto in direzione Cortellazzo;37.2543;45.478909;2019;2019-08-19;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Jesolo;10245;1° pennello da Torre Marzotto in direzione Cortellazzo;37.2543;45.478909;2019;2019-09-17;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Jesolo;10245;1° pennello da Torre Marzotto in direzione Cortellazzo;37.2543;45.478909;2019;2019-10-01;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Rosolina;10725;Albarella, diga Po di Levante;37.2543;45.075652;2019;2019-07-23;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Rosolina;10725;Albarella, diga Po di Levante;37.2543;45.075652;2019;2019-08-20;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Rosolina;10725;Albarella, diga Po di Levante;37.2543;45.075652;2019;2019-09-16;0.0;0.0;075043;Adriatic Sea
Veneto;Venezia;Rosolina;10725;Albarella, diga Po di Levante;37.2543;45.075652;2019;2019-10-10;0.0;0.0;075043;Adriatic Sea
Calabria;Reggio Calabria;Scilla;RCT3V1;Costa viola;15.685181;38.247706;2019;2019-06-27;0.0;68.0;080096;Ionian Sea
Calabria;Reggio Calabria;Scilla;RCT3V1;Costa viola;15.685181;38.247706;2019;2019-07-17;20.0;27.0;080096;Ionian Sea
Calabria;Reggio Calabria;Scilla;RCT3V1;Costa viola;15.685181;38.247706;2019;2019-07-25;20.0;1479.0;080096;Ionian Sea
Calabria;Reggio Calabria;Scilla;RCT3V1;Costa viola;15.685181;38.247706;2019;2019-08-05;120.0;2680.0;080096;Ionian Sea
Calabria;Reggio Calabria;Scilla;RCT3V1;Costa viola;15.685181;38.247706;2019;2019-08-21;20.0;424.0;080096;Ionian Sea
Calabria;Reggio Calabria;Scilla;RCT3V1;Costa viola;15.685181;38.247706;2019;2019-09-02;0.0;71.0;080096;Ionian Sea
Calabria;Reggio Calabria;Africo Bianco;RCTB1;Capo Bruzzano;16.14405;38.03161111;2019;2019-06-24;0.0;0.0;080009;Ionian Sea
Calabria;Reggio Calabria;Africo Bianco;RCTB1;Capo Bruzzano;16.14405;38.03161111;2019;2019-07-11;40.0;;080009;Ionian Sea
Calabria;Reggio Calabria;Africo Bianco;RCTB1;Capo Bruzzano;16.14405;38.03161111;2019;2019-07-22;0.0;96.0;080009;Ionian Sea
Calabria;Reggio Calabria;Africo Bianco;RCTB1;Capo Bruzzano;16.14405;38.03161111;2019;2019-08-07;80.0;110.0;080009;Ionian Sea
Calabria;Reggio Calabria;Africo Bianco;RCTB1;Capo Bruzzano;16.14405;38.03161111;2019;2019-08-19;40.0;29.0;080009;Ionian Sea
Calabria;Reggio Calabria;Africo Bianco;RCTB1;Capo Bruzzano;16.14405;38.03161111;2019;2019-09-04;0.0;0.0;080009;Ionian Sea
Calabria;Reggio Calabria;Motta San Giovanni;RCL2;Lazzaro;15.670122;37.96408611;2019;2019-06-24;0.0;0.0;080054;Ionian Sea
Calabria;Reggio Calabria;Motta San Giovanni;RCL2;Lazzaro;15.670122;37.96408611;2019;2019-07-11;0.0;0.0;080054;Ionian Sea
Calabria;Reggio Calabria;Motta San Giovanni;RCL2;Lazzaro;15.670122;37.96408611;2019;2019-07-22;0.0;0.0;080054;Ionian Sea
Calabria;Reggio Calabria;Motta San Giovanni;RCL2;Lazzaro;15.670122;37.96408611;2019;2019-08-07;20.0;235.0;080054;Ionian Sea
Calabria;Reggio Calabria;Motta San Giovanni;RCL2;Lazzaro;15.670122;37.96408611;2019;2019-08-19;20.0;13.0;080054;Ionian Sea
Calabria;Reggio Calabria;Motta San Giovanni;RCL2;Lazzaro;15.670122;37.96408611;2019;2019-09-04;0.0;188.0;080054;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ01VIP ;Copanello  Lido Guglielmo c/o discoteca VIP ;16.569556;38.76477778;2019;2019-06-24;200.0;137.0;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ01VIP ;Copanello  Lido Guglielmo c/o discoteca VIP ;16.569556;38.76477778;2019;2019-07-03;400.0;49.0;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ01VIP ;Copanello  Lido Guglielmo c/o discoteca VIP ;16.569556;38.76477778;2019;2019-07-18;40.0;14.0;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ01VIP ;Copanello  Lido Guglielmo c/o discoteca VIP ;16.569556;38.76477778;2019;2019-08-01;360.0;109.0;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ01VIP ;Copanello  Lido Guglielmo c/o discoteca VIP ;16.569556;38.76477778;2019;2019-08-22;0.0;71.0;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ06CAB ;Caminia c/o Lido La Cabana ;16.564556;38.75116667;2019;2019-06-24;320.0;497.0;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ06CAB ;Caminia c/o Lido La Cabana ;16.564556;38.75116667;2019;2019-07-03;160.0;537.0;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ06CAB ;Caminia c/o Lido La Cabana ;16.564556;38.75116667;2019;2019-07-18;120.0;275.0;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ06CAB ;Caminia c/o Lido La Cabana ;16.564556;38.75116667;2019;2019-08-01;0.0;54.0;079143;Ionian Sea
Calabria;Catanzaro;Stalettì;CZ06CAB ;Caminia c/o Lido La Cabana ;16.564556;38.75116667;2019;2019-08-22;120.0;233.0;079143;Ionian Sea
Calabria;Catanzaro;Soverato ;CZ08 SOV;c/o Lido S.Domenico;16.91147222222222;39.165;2019;2019-06-24;320.0;41.0;101022;Ionian Sea
Calabria;Catanzaro;Soverato ;CZ08 SOV;c/o Lido S.Domenico;16.91147222222222;39.165;2019;2019-07-03;120.0;47.0;101022;Ionian Sea
Calabria;Catanzaro;Soverato ;CZ08 SOV;c/o Lido S.Domenico;16.91147222222222;39.165;2019;2019-07-18;240.0;277.0;101022;Ionian Sea
Calabria;Catanzaro;Soverato ;CZ08 SOV;c/o Lido S.Domenico;16.91147222222222;39.165;2019;2019-08-01;200.0;16.0;101022;Ionian Sea
Calabria;Catanzaro;Soverato ;CZ08 SOV;c/o Lido S.Domenico;16.91147222222222;39.165;2019;2019-08-22;80.0;56.0;101022;Ionian Sea
Calabria;Crotone;Melissa;KR-A;Torre Melissa;17.110255555555558;39.30357222222222;2019;2019-06-25;0.0;;101014;Ionian Sea
Calabria;Crotone;Melissa;KR-A;Torre Melissa;17.110255555555558;39.30357222222222;2019;2019-07-23;20500.0;;101014;Ionian Sea
Calabria;Crotone;Melissa;KR-A;Torre Melissa;17.110255555555558;39.30357222222222;2019;2019-07-29;3167.0;;101014;Ionian Sea
Calabria;Crotone;Melissa;KR-A;Torre Melissa;17.110255555555558;39.30357222222222;2019;2019-08-09;3500.0;;101014;Ionian Sea
Calabria;Crotone;Melissa;KR-A;Torre Melissa;17.110255555555558;39.30357222222222;2019;2019-08-23;0.0;;101014;Ionian Sea
Calabria;Crotone;Crotone;KR-B;Crotone;17.13298888888889;39.07585277777778;2019;2019-06-25;0.0;;101010;Ionian Sea
Calabria;Crotone;Crotone;KR-B;Crotone;17.13298888888889;39.07585277777778;2019;2019-07-23;1000.0;;101010;Ionian Sea
Calabria;Crotone;Crotone;KR-B;Crotone;17.13298888888889;39.07585277777778;2019;2019-07-29;1167.0;;101010;Ionian Sea
Calabria;Crotone;Crotone;KR-B;Crotone;17.13298888888889;39.07585277777778;2019;2019-08-09;1000.0;;101010;Ionian Sea
Calabria;Crotone;Crotone;KR-B;Crotone;17.13298888888889;39.07585277777778;2019;2019-08-23;333.0;;101010;Ionian Sea
Calabria;Crotone;Isola di Capo Rizzuto;KR-C;Isola di Caporizzuto;17.099405555555553;38.901;2019;2019-06-25;0.0;;101013;Ionian Sea
Calabria;Crotone;Isola di Capo Rizzuto;KR-C;Isola di Caporizzuto;17.099405555555553;38.901;2019;2019-06-25;0.0;;101013;Ionian Sea
Calabria;Crotone;Isola di Capo Rizzuto;KR-C;Isola di Caporizzuto;17.099405555555553;38.901;2019;2019-07-23;0.0;;101013;Ionian Sea
Calabria;Crotone;Isola di Capo Rizzuto;KR-C;Isola di Caporizzuto;17.099405555555553;38.901;2019;2019-07-23;667.0;;101013;Ionian Sea
Calabria;Crotone;Isola di Capo Rizzuto;KR-C;Isola di Caporizzuto;17.099405555555553;38.901;2019;2019-07-29;0.0;;101013;Ionian Sea
Calabria;Crotone;Isola di Capo Rizzuto;KR-C;Isola di Caporizzuto;17.099405555555553;38.901;2019;2019-07-29;167.0;;101013;Ionian Sea
Calabria;Crotone;Isola di Capo Rizzuto;KR-C;Isola di Caporizzuto;17.099405555555553;38.901;2019;2019-08-09;0.0;;101013;Ionian Sea
Calabria;Crotone;Isola di Capo Rizzuto;KR-C;Isola di Caporizzuto;17.099405555555553;38.901;2019;2019-08-09;333.0;;101013;Ionian Sea
Calabria;Crotone;Isola di Capo Rizzuto;KR-C;Isola di Caporizzuto;17.099405555555553;38.901;2019;2019-08-23;0.0;;101013;Ionian Sea
Calabria;Crotone;Isola di Capo Rizzuto;KR-C;Isola di Caporizzuto;17.099405555555553;38.901;2019;2019-08-23;333.0;;101013;Ionian Sea
Calabria;Cosenza;Crosia;CSI1 ;Antistante Ristorante Giacomino;16.794500000000003;39.60958333333333;2019;2019-06-18;0.0;0.0;078047;Ionian Sea
Calabria;Cosenza;Crosia;CSI1 ;Antistante Ristorante Giacomino;16.794500000000003;39.60958333333333;2019;2019-07-22;0.0;0.0;078047;Ionian Sea
Calabria;Cosenza;Crosia;CSI1 ;Antistante Ristorante Giacomino;16.794500000000003;39.60958333333333;2019;2019-08-26;0.0;16.0;078047;Ionian Sea
Calabria;Cosenza;Crosia;CSI1 ;Antistante Ristorante Giacomino;16.794500000000003;39.60958333333333;2019;2019-09-11;0.0;0.0;078047;Ionian Sea
Calabria;Cosenza;Roseto Capo Spulico;CSI2 ;La scogliera antistante Il Castello;17.0379722222222;40.63525555555555;2019;2019-06-25;0.0;0.0;073019;Ionian Sea
Calabria;Cosenza;Roseto Capo Spulico;CSI2 ;La scogliera antistante Il Castello;17.0379722222222;40.63525555555555;2019;2019-07-22;0.0;0.0;073019;Ionian Sea
Calabria;Cosenza;Roseto Capo Spulico;CSI2;La scogliera antistante Il Castello;17.0379722222222;40.63525555555555;2019;2019-07-30;40.0;29.0;073019;Ionian Sea
Calabria;Cosenza;Roseto Capo Spulico;CSI2 ;La scogliera antistante Il Castello;17.0379722222222;40.63525555555555;2019;2019-08-19;0.0;0.0;073019;Ionian Sea
Calabria;Cosenza;Roseto Capo Spulico;CSI2 ;La scogliera antistante Il Castello;17.0379722222222;40.63525555555555;2019;2019-08-27;40.0;0.0;073019;Ionian Sea
Calabria;Cosenza;Roseto Capo Spulico;CSI2 ;La scogliera antistante Il Castello;17.0379722222222;40.63525555555555;2019;2019-09-11;0.0;0.0;073019;Ionian Sea
Puglia;Lecce;Ugento;IT016075090006 ;Ex scarico Ittica Ugento a Punta Macolone;18.171463;39.84947;2019;2019-06-06;0.0;;075090;Ionian Sea
Puglia;Lecce;Ugento;IT016075090006 ;Ex scarico Ittica Ugento a Punta Macolone;18.171463;39.84947;2019;2019-06-18;0.0;;075090;Ionian Sea
Puglia;Lecce;Ugento;IT016075090006 ;Ex scarico Ittica Ugento a Punta Macolone;18.171463;39.84947;2019;2019-07-01;0.0;;075090;Ionian Sea
Puglia;Lecce;Ugento;IT016075090006 ;Ex scarico Ittica Ugento a Punta Macolone;18.171463;39.84947;2019;2019-07-17;77.0;;075090;Ionian Sea
Puglia;Lecce;Ugento;IT016075090006 ;Ex scarico Ittica Ugento a Punta Macolone;18.171463;39.84947;2019;2019-08-01;0.0;;075090;Ionian Sea
Puglia;Lecce;Ugento;IT016075090006 ;Ex scarico Ittica Ugento a Punta Macolone;18.171463;39.84947;2019;2019-08-20;79.0;;075090;Ionian Sea
Puglia;Lecce;Ugento;IT016075090006 ;Ex scarico Ittica Ugento a Punta Macolone;18.171463;39.84947;2019;2019-09-04;40.0;;075090;Ionian Sea
Puglia;Lecce;Ugento;IT016075090006 ;Ex scarico Ittica Ugento a Punta Macolone;18.171463;39.84947;2019;2019-09-16;0.0;;075090;Ionian Sea
Puglia;Taranto;Manduria;IT016075090006 ;spiaggia libera Torre Columena;17.745892;40.295734;2019;2019-06-05;0.0;;073012;Ionian Sea
Puglia;Taranto;Manduria;IT016075090006 ;spiaggia libera Torre Columena;17.745892;40.295734;2019;2019-06-20;0.0;;073012;Ionian Sea
Puglia;Taranto;Manduria;IT016073012001 ;spiaggia libera Torre Columena;17.745892;40.295734;2019;2019-07-02;0.0;;073012;Ionian Sea
Puglia;Taranto;Manduria;IT016073012001 ;spiaggia libera Torre Columena;17.745892;40.295734;2019;2019-07-23;100.0;;073012;Ionian Sea
Puglia;Taranto;Manduria;IT016073012001 ;spiaggia libera Torre Columena;17.745892;40.295734;2019;2019-08-07;480.0;;073012;Ionian Sea
Puglia;Taranto;Manduria;IT016073012001 ;spiaggia libera Torre Columena;17.745892;40.295734;2019;2019-08-29;0.0;;073012;Ionian Sea
Puglia;Taranto;Manduria;IT016073012001 ;spiaggia libera Torre Columena;17.745892;40.295734;2019;2019-09-12;0.0;;073012;Ionian Sea
Puglia;Taranto;Manduria;IT016073012001 ;spiaggia libera Torre Columena;17.745892;40.295734;2019;2019-09-23;0.0;;073012;Ionian Sea
Puglia;Taranto;Taranto;IT016073010001 ;stabilimento Baia d'argento;17.330212;40.360137;2019;2019-06-05;0.0;;073010;Ionian Sea
Puglia;Taranto;Taranto;IT016073010001 ;stabilimento Baia d'argento;17.330212;40.360137;2019;2019-06-20;0.0;;073010;Ionian Sea
Puglia;Taranto;Taranto;IT016073010001 ;stabilimento Baia d'argento;17.330212;40.360137;2019;2019-02-07;0.0;;073010;Ionian Sea
Puglia;Taranto;Taranto;IT016073010001 ;stabilimento Baia d'argento;17.330212;40.360137;2019;2019-07-23;0.0;;073010;Ionian Sea
Puglia;Taranto;Taranto;IT016073010001 ;stabilimento Baia d'argento;17.330212;40.360137;2019;2019-08-07;40.0;;073010;Ionian Sea
Puglia;Taranto;Taranto;IT016073010001 ;stabilimento Baia d'argento;17.330212;40.360137;2019;2019-08-29;0.0;;073010;Ionian Sea
Puglia;Taranto;Taranto;IT016073010001 ;stabilimento Baia d'argento;17.330212;40.360137;2019;2019-09-12;0.0;;073010;Ionian Sea
Puglia;Taranto;Taranto;IT016073010001 ;stabilimento Baia d'argento;17.330212;40.360137;2019;2019-09-23;0.0;;073010;Ionian Sea
Sicilia;AG;Agrigento;SL;S. Leone;13.6002;37.2543;2019;2019-06-27;0.0;0.0;084001;Ionian Sea
Sicilia;AG;Agrigento;SL;S. Leone;13.6002;37.2543;2019;2019-07-11;0.0;0.0;084001;Ionian Sea
Sicilia;AG;Agrigento;SL;S. Leone;13.6002;37.2543;2019;2019-07-29;555.0;340.0;084001;Ionian Sea
Sicilia;AG;Agrigento;SL;S. Leone;13.6002;37.2543;2019;2019-08-12;1666.0;2651.0;084001;Ionian Sea
Sicilia;AG;Agrigento;SL;S. Leone;13.6002;37.2543;2019;2019-08-28;1481.0;1627.0;084001;Ionian Sea
Sicilia;AG;Agrigento;SL;S. Leone;13.6002;37.2543;2019;2019-09-11;2592.0;868.0;084001;Ionian Sea
Sicilia;CT;Acireale;PO;Pozzillo;13.6002;37.2543;2019;2019-06-19;0.0;2.0;084001;Ionian Sea
Sicilia;CT;Acireale;PO;Pozzillo;13.6002;37.2543;2019;2019-07-04;0.0;0.0;084001;Ionian Sea
Sicilia;CT;Acireale;PO;Pozzillo;13.6002;37.2543;2019;2019-07-17;340.0;17.0;084001;Ionian Sea
Sicilia;CT;Acireale;PO;Pozzillo;13.6002;37.2543;2019;2019-08-05;3434.0;17415.0;084001;Ionian Sea
Sicilia;CT;Acireale;PO;Pozzillo;13.6002;37.2543;2019;2019-08-21;321.0;109.0;084001;Ionian Sea
Sicilia;CT;Acireale;PO;Pozzillo;13.6002;37.2543;2019;2019-09-09;0.0;11.0;084001;Ionian Sea
Sicilia;CT;Acicastello;AC;Scardamiano;13.6002;37.2543;2019;2019-06-19;0.0;3.0;084001;Ionian Sea
Sicilia;CT;Acicastello;AC;Scardamiano;13.6002;37.2543;2019;2019-07-04;226.0;263.0;084001;Ionian Sea
Sicilia;CT;Acicastello;AC;Scardamiano;13.6002;37.2543;2019;2019-07-17;95952.0;17027.0;084001;Ionian Sea
Sicilia;CT;Acicastello;AC;Scardamiano;13.6002;37.2543;2019;2019-07-23;37670.0;204674.0;084001;Ionian Sea
Sicilia;CT;Acicastello;AC;Scardamiano;13.6002;37.2543;2019;2019-08-01;2264.0;23878.0;084001;Ionian Sea
Sicilia;CT;Acicastello;AC;Scardamiano;13.6002;37.2543;2019;2019-08-21;151.0;22914.0;084001;Ionian Sea
Sicilia;CT;Acicastello;AC;Scardamiano;13.6002;37.2543;2019;2019-09-09;113.0;15966.0;084001;Ionian Sea
Sicilia;ME;Patti;PAT;Patti Marina;13.6002;37.2543;2019;2019-06-19;70.0;132.0;084001;Ionian Sea
Sicilia;ME;Patti;PAT;Patti Marina;13.6002;37.2543;2019;2019-07-04;60.0;159.0;084001;Ionian Sea
Sicilia;ME;Patti;PAT;Patti Marina;13.6002;37.2543;2019;2019-07-16;90.0;348.0;084001;Ionian Sea
Sicilia;ME;Patti;PAT;Patti Marina;13.6002;37.2543;2019;2019-08-02;1790.0;109259.0;084001;Ionian Sea
Sicilia;ME;Patti;PAT;Patti Marina;13.6002;37.2543;2019;2019-08-23;30.0;640.0;084001;Ionian Sea
Sicilia;ME;Patti;PAT;Patti Marina;13.6002;37.2543;2019;2019-09-10;10.0;365.0;084001;Ionian Sea
Sicilia;ME;Taormina;IB;Isola Bella;13.6002;37.2543;2019;2019-06-21;40.0;544.0;084001;Ionian Sea
Sicilia;ME;Taormina;IB;Isola Bella;13.6002;37.2543;2019;2019-07-08;1100.0;83044.0;084001;Ionian Sea
Sicilia;ME;Taormina;IB;Isola Bella;13.6002;37.2543;2019;2019-07-19;22400.0;95086.0;084001;Ionian Sea
Sicilia;ME;Taormina;IB;Isola Bella;13.6002;37.2543;2019;2019-08-01;12484.0;77650.0;084001;Ionian Sea
Sicilia;ME;Taormina;IB;Isola Bella;13.6002;37.2543;2019;2019-08-22;320.0;684.0;084001;Ionian Sea
Sicilia;ME;Taormina;IB;Isola Bella;13.6002;37.2543;2019;2019-09-09;460.0;754.0;084001;Ionian Sea
Sicilia;PA;Terrasini;TE;Calarossa;13.6002;37.2543;2019;2019-06-19;0.0;1587.0;084001;Ionian Sea
Sicilia;PA;Terrasini;TE;Calarossa;13.6002;37.2543;2019;2019-07-08;2960.0;141309.0;084001;Ionian Sea
Sicilia;PA;Terrasini;TE;Calarossa;13.6002;37.2543;2019;2019-07-23;81567.0;320031.0;084001;Ionian Sea
Sicilia;PA;Terrasini;TE;Calarossa;13.6002;37.2543;2019;2019-08-06;47255.0;672131.0;084001;Ionian Sea
